129807	2001	4000	2	id=dn
55190	0	2000	2	id=up
55190	2001	4000	2	id=dn
8399	0	2000	3	id=up
8399	2001	4000	1	id=dn
5332	0	2000	2	id=up
5332	2001	4000	2	id=dn
221687	0	2000	2	id=up
221687	2001	4000	2	id=dn
142680	0	2000	1	id=up
142680	2001	4000	3	id=dn
6539	0	2000	3	id=up
6539	2001	4000	1	id=dn
54578	0	2000	3	id=up
54578	2001	4000	1	id=dn
8714	0	1500	2	id=up
8714	1501	3000	1	id=dn
26	0	1500	1	id=up
26	1501	3000	2	id=dn
114	0	1500	2	id=up
114	1501	3000	1	id=dn
126	0	1500	3	id=up
126	1501	3000	0	id=dn
122481	0	1500	1	id=up
122481	1501	3000	2	id=dn
57016	0	1500	2	id=up
57016	1501	3000	1	id=dn
441282	0	1500	2	id=up
441282	1501	3000	1	id=dn
238	0	1500	1	id=up
238	1501	3000	2	id=dn
250	0	1500	2	id=up
250	1501	3000	1	id=dn
27063	0	1500	1	id=up
27063	1501	3000	2	id=dn
419	0	1500	2	id=up
419	1501	3000	1	id=dn
57412	0	1500	1	id=up
57412	1501	3000	2	id=dn
10331	0	1500	1	id=up
10331	1501	3000	2	id=dn
2583	0	1500	3	id=up
2583	1501	3000	0	id=dn
586	0	1500	1	id=up
586	1501	3000	2	id=dn
375607	0	1500	2	id=up
375607	1501	3000	1	id=dn
765	0	1500	2	id=up
765	1501	3000	1	id=dn
873	0	1500	2	id=up
873	1501	3000	1	id=dn
874	0	1500	3	id=up
874	1501	3000	0	id=dn
1116	0	1500	1	id=up
1116	1501	3000	2	id=dn
1152	0	1500	1	id=up
1152	1501	3000	2	id=dn
93979	0	1500	2	id=up
93979	1501	3000	1	id=dn
1592	0	1500	2	id=up
1592	1501	3000	1	id=dn
1558	0	1500	0	id=up
1558	1501	3000	3	id=dn
57834	0	1500	2	id=up
57834	1501	3000	1	id=dn
4051	0	1500	2	id=up
4051	1501	3000	1	id=dn
1852	0	1500	1	id=up
1852	1501	3000	2	id=dn
5169	0	1500	0	id=up
5169	1501	3000	3	id=dn
2042	0	1500	2	id=up
2042	1501	3000	1	id=dn
2167	0	1500	1	id=up
2167	1501	3000	2	id=dn
143162	0	1500	1	id=up
143162	1501	3000	2	id=dn
89792	0	1500	1	id=up
89792	1501	3000	2	id=dn
114805	0	1500	3	id=up
114805	1501	3000	0	id=dn
11227	0	1500	0	id=up
11227	1501	3000	3	id=dn
57452	0	1500	1	id=up
57452	1501	3000	2	id=dn
124975	0	1500	0	id=up
124975	1501	3000	3	id=dn
389396	0	1500	2	id=up
389396	1501	3000	1	id=dn
2940	0	1500	2	id=up
2940	1501	3000	1	id=dn
23057	0	1500	1	id=up
23057	1501	3000	2	id=dn
79730	0	1500	0	id=up
79730	1501	3000	3	id=dn
123264	0	1500	1	id=up
123264	1501	3000	2	id=dn
390928	0	1500	1	id=up
390928	1501	3000	2	id=dn
64714	0	1500	2	id=up
64714	1501	3000	1	id=dn
64600	0	1500	1	id=up
64600	1501	3000	2	id=dn
22949	0	1500	2	id=up
22949	1501	3000	1	id=dn
5800	0	1500	2	id=up
5800	1501	3000	1	id=dn
11122	0	1500	1	id=up
11122	1501	3000	2	id=dn
5947	0	1500	1	id=up
5947	1501	3000	2	id=dn
27330	0	1500	2	id=up
27330	1501	3000	1	id=dn
284111	0	1500	1	id=up
284111	1501	3000	2	id=dn
8170	0	1500	2	id=up
8170	1501	3000	1	id=dn
6565	0	1500	1	id=up
6565	1501	3000	2	id=dn
23539	0	1500	0	id=up
23539	1501	3000	3	id=dn
55867	0	1500	1	id=up
55867	1501	3000	2	id=dn
8501	0	1500	1	id=up
8501	1501	3000	2	id=dn
11254	0	1500	2	id=up
11254	1501	3000	1	id=dn
56301	0	1500	1	id=up
56301	1501	3000	2	id=dn
23657	0	1500	3	id=up
23657	1501	3000	0	id=dn
25830	0	1500	1	id=up
25830	1501	3000	2	id=dn
23043	0	1500	1	id=up
23043	1501	3000	2	id=dn
7273	0	1500	1	id=up
7273	1501	3000	2	id=dn
7358	0	1500	3	id=up
7358	1501	3000	0	id=dn
54577	0	1500	2	id=up
54577	1501	3000	1	id=dn
54600	0	1500	2	id=up
54600	1501	3000	1	id=dn
65268	0	1500	2	id=up
65268	1501	3000	1	id=dn
65267	0	1500	2	id=up
65267	1501	3000	1	id=dn
10058	0	1000	2	id=up
10058	1001	2000	0	id=dn
4363	0	1000	2	id=up
4363	1001	2000	0	id=dn
10057	0	1000	1	id=up
10057	1001	2000	1	id=dn
51703	0	1000	1	id=up
51703	1001	2000	1	id=dn
23305	0	1000	1	id=up
23305	1001	2000	1	id=dn
111	0	1000	1	id=up
111	1001	2000	1	id=dn
84803	0	1000	2	id=up
84803	1001	2000	0	id=dn
231	0	1000	2	id=up
231	1001	2000	0	id=dn
216	0	1000	2	id=up
216	1001	2000	0	id=dn
224	0	1000	2	id=up
224	1001	2000	0	id=dn
230	0	1000	1	id=up
230	1001	2000	1	id=dn
246	0	1000	1	id=up
246	1001	2000	1	id=dn
144193	0	1000	1	id=up
144193	1001	2000	1	id=dn
403314	0	1000	1	id=up
403314	1001	2000	1	id=dn
80150	0	1000	1	id=up
80150	1001	2000	1	id=dn
481	0	1000	2	id=up
481	1001	2000	0	id=dn
952	0	1000	2	id=up
952	1001	2000	0	id=dn
9023	0	1000	0	id=up
9023	1001	2000	2	id=dn
166012	0	1000	0	id=up
166012	1001	2000	2	id=dn
64377	0	1000	0	id=up
64377	1001	2000	2	id=dn
83539	0	1000	1	id=up
83539	1001	2000	1	id=dn
1373	0	1000	2	id=up
1373	1001	2000	0	id=dn
1515	0	1000	1	id=up
1515	1001	2000	1	id=dn
1594	0	1000	1	id=up
1594	1001	2000	1	id=dn
1571	0	1000	0	id=up
1571	1001	2000	2	id=dn
51302	0	1000	1	id=up
51302	1001	2000	1	id=dn
1621	0	1000	1	id=up
1621	1001	2000	1	id=dn
26052	0	1000	1	id=up
26052	1001	2000	1	id=dn
1809	0	1000	1	id=up
1809	1001	2000	1	id=dn
78986	0	1000	1	id=up
78986	1001	2000	1	id=dn
1846	0	1000	2	id=up
1846	1001	2000	0	id=dn
54898	0	1000	0	id=up
54898	1001	2000	2	id=dn
2027	0	1000	1	id=up
2027	1001	2000	1	id=dn
954	0	1000	1	id=up
954	1001	2000	1	id=dn
956	0	1000	1	id=up
956	1001	2000	1	id=dn
2049	0	1000	0	id=up
2049	1001	2000	2	id=dn
2052	0	1000	2	id=up
2052	1001	2000	0	id=dn
2066	0	1000	1	id=up
2066	1001	2000	1	id=dn
10595	0	1000	1	id=up
10595	1001	2000	1	id=dn
2168	0	1000	1	id=up
2168	1001	2000	1	id=dn
2172	0	1000	0	id=up
2172	1001	2000	2	id=dn
2235	0	1000	2	id=up
2235	1001	2000	0	id=dn
2261	0	1000	0	id=up
2261	1001	2000	2	id=dn
2264	0	1000	1	id=up
2264	1001	2000	1	id=dn
50486	0	1000	0	id=up
50486	1001	2000	2	id=dn
2539	0	1000	2	id=up
2539	1001	2000	0	id=dn
2571	0	1000	1	id=up
2571	1001	2000	1	id=dn
2645	0	1000	0	id=up
2645	1001	2000	2	id=dn
2729	0	1000	2	id=up
2729	1001	2000	0	id=dn
2730	0	1000	2	id=up
2730	1001	2000	0	id=dn
2651	0	1000	2	id=up
2651	1001	2000	0	id=dn
9245	0	1000	1	id=up
9245	1001	2000	1	id=dn
150763	0	1000	1	id=up
150763	1001	2000	1	id=dn
2936	0	1000	2	id=up
2936	1001	2000	0	id=dn
2946	0	1000	2	id=up
2946	1001	2000	0	id=dn
8908	0	1000	0	id=up
8908	1001	2000	2	id=dn
3038	0	1000	1	id=up
3038	1001	2000	1	id=dn
164045	0	1000	1	id=up
164045	1001	2000	1	id=dn
3248	0	1000	1	id=up
3248	1001	2000	1	id=dn
54979	0	1000	1	id=up
54979	1001	2000	1	id=dn
9957	0	1000	1	id=up
9957	1001	2000	1	id=dn
9955	0	1000	2	id=up
9955	1001	2000	0	id=dn
10553	0	1000	2	id=up
10553	1001	2000	0	id=dn
30811	0	1000	1	id=up
30811	1001	2000	1	id=dn
3815	0	1000	2	id=up
3815	1001	2000	0	id=dn
8942	0	1000	2	id=up
8942	1001	2000	0	id=dn
4023	0	1000	1	id=up
4023	1001	2000	1	id=dn
9890	0	1000	1	id=up
9890	1001	2000	1	id=dn
140733	0	1000	0	id=up
140733	1001	2000	2	id=dn
4129	0	1000	1	id=up
4129	1001	2000	1	id=dn
5596	0	1000	2	id=up
5596	1001	2000	0	id=dn
129642	0	1000	1	id=up
129642	1001	2000	1	id=dn
4199	0	1000	2	id=up
4199	1001	2000	0	id=dn
4257	0	1000	2	id=up
4257	1001	2000	0	id=dn
9108	0	1000	2	id=up
9108	1001	2000	0	id=dn
91807	0	1000	1	id=up
91807	1001	2000	1	id=dn
140469	0	1000	0	id=up
140469	1001	2000	2	id=dn
4881	0	1000	0	id=up
4881	1001	2000	2	id=dn
4882	0	1000	1	id=up
4882	1001	2000	1	id=dn
4948	0	1000	1	id=up
4948	1001	2000	1	id=dn
29943	0	1000	1	id=up
29943	1001	2000	1	id=dn
5053	0	1000	1	id=up
5053	1001	2000	1	id=dn
5071	0	1000	1	id=up
5071	1001	2000	1	id=dn
5144	0	1000	2	id=up
5144	1001	2000	0	id=dn
5158	0	1000	0	id=up
5158	1001	2000	2	id=dn
8622	0	1000	2	id=up
8622	1001	2000	0	id=dn
5226	0	1000	2	id=up
5226	1001	2000	0	id=dn
51268	0	1000	1	id=up
51268	1001	2000	1	id=dn
5320	0	1000	0	id=up
5320	1001	2000	2	id=dn
26279	0	1000	1	id=up
26279	1001	2000	1	id=dn
5321	0	1000	2	id=up
5321	1001	2000	0	id=dn
123745	0	1000	1	id=up
123745	1001	2000	1	id=dn
9651	0	1000	0	id=up
9651	1001	2000	2	id=dn
5365	0	1000	1	id=up
5365	1001	2000	1	id=dn
139728	0	1000	1	id=up
139728	1001	2000	1	id=dn
5475	0	1000	2	id=up
5475	1001	2000	0	id=dn
84152	0	1000	1	id=up
84152	1001	2000	1	id=dn
5052	0	1000	2	id=up
5052	1001	2000	0	id=dn
5743	0	1000	1	id=up
5743	1001	2000	1	id=dn
5783	0	1000	0	id=up
5783	1001	2000	2	id=dn
26191	0	1000	2	id=up
26191	1001	2000	0	id=dn
25797	0	1000	1	id=up
25797	1001	2000	1	id=dn
5959	0	1000	1	id=up
5959	1001	2000	1	id=dn
5979	0	1000	1	id=up
5979	1001	2000	1	id=dn
6098	0	1000	0	id=up
6098	1001	2000	2	id=dn
9252	0	1000	1	id=up
9252	1001	2000	1	id=dn
388228	0	1000	1	id=up
388228	1001	2000	1	id=dn
195814	0	1000	1	id=up
195814	1001	2000	1	id=dn
57468	0	1000	1	id=up
57468	1001	2000	1	id=dn
6509	0	1000	1	id=up
6509	1001	2000	1	id=dn
85413	0	1000	1	id=up
85413	1001	2000	1	id=dn
5002	0	1000	1	id=up
5002	1001	2000	1	id=dn
6581	0	1000	1	id=up
6581	1001	2000	1	id=dn
89874	0	1000	1	id=up
89874	1001	2000	1	id=dn
154091	0	1000	1	id=up
154091	1001	2000	1	id=dn
6517	0	1000	0	id=up
6517	1001	2000	2	id=dn
92745	0	1000	1	id=up
92745	1001	2000	1	id=dn
55630	0	1000	0	id=up
55630	1001	2000	2	id=dn
283375	0	1000	1	id=up
283375	1001	2000	1	id=dn
80736	0	1000	0	id=up
80736	1001	2000	2	id=dn
8671	0	1000	1	id=up
8671	1001	2000	1	id=dn
6528	0	1000	1	id=up
6528	1001	2000	1	id=dn
6542	0	1000	2	id=up
6542	1001	2000	0	id=dn
6543	0	1000	1	id=up
6543	1001	2000	1	id=dn
6547	0	1000	2	id=up
6547	1001	2000	0	id=dn
6579	0	1000	0	id=up
6579	1001	2000	2	id=dn
6578	0	1000	1	id=up
6578	1001	2000	1	id=dn
84620	0	1000	1	id=up
84620	1001	2000	1	id=dn
6770	0	1000	1	id=up
6770	1001	2000	1	id=dn
56164	0	1000	1	id=up
56164	1001	2000	1	id=dn
202374	0	1000	1	id=up
202374	1001	2000	1	id=dn
6799	0	1000	2	id=up
6799	1001	2000	0	id=dn
6888	0	1000	2	id=up
6888	1001	2000	0	id=dn
29953	0	1000	1	id=up
29953	1001	2000	1	id=dn
84676	0	1000	1	id=up
84676	1001	2000	1	id=dn
254173	0	1000	0	id=up
254173	1001	2000	2	id=dn
7296	0	1000	2	id=up
7296	1001	2000	0	id=dn
7295	0	1000	2	id=up
7295	1001	2000	0	id=dn
54658	0	1000	2	id=up
54658	1001	2000	0	id=dn
54659	0	1000	2	id=up
54659	1001	2000	0	id=dn
54657	0	1000	2	id=up
54657	1001	2000	0	id=dn
54579	0	1000	2	id=up
54579	1001	2000	0	id=dn
9099	0	1000	0	id=up
9099	1001	2000	2	id=dn
283576	0	1000	2	id=up
283576	1001	2000	0	id=dn
13	0	1000	1	id=up
51166	0	1000	1	id=dn
10157	0	1000	1	id=up
9619	0	1000	1	id=dn
57406	0	1000	1	id=up
28	0	1000	1	id=dn
125981	0	1000	1	id=up
23205	0	1000	1	id=up
2182	0	1000	1	id=up
54988	0	1000	1	id=dn
55811	0	1000	1	id=up
125	0	1000	1	id=dn
130	0	1000	1	id=dn
137872	0	1000	1	id=dn
122622	0	1000	1	id=up
64850	0	1000	1	id=up
221	0	1000	1	id=up
200810	0	1000	1	id=up
242	0	1000	1	id=up
59344	0	1000	1	id=up
275	0	1000	1	id=dn
314	0	1000	1	id=up
364	0	1000	1	id=dn
414	0	1000	1	id=dn
444	0	1000	1	id=up
445	0	1000	1	id=up
478	0	1000	1	id=up
489	0	1000	1	id=dn
9914	0	1000	1	id=up
534	0	1000	1	id=up
10396	0	1000	1	id=up
10079	0	1000	1	id=dn
192134	0	1000	1	id=up
374907	0	1000	1	id=dn
84752	0	1000	1	id=dn
283358	0	1000	1	id=dn
2683	0	1000	1	id=up
8702	0	1000	1	id=up
580	0	1000	1	id=up
641	0	1000	1	id=dn
645	0	1000	1	id=up
84446	0	1000	1	id=up
10826	0	1000	1	id=dn
815	0	1000	1	id=dn
816	0	1000	1	id=dn
875	0	1000	1	id=up
8317	0	1000	1	id=up
8999	0	1000	1	id=dn
1951	0	1000	1	id=up
23491	0	1000	1	id=up
56994	0	1000	1	id=up
10164	0	1000	1	id=up
56548	0	1000	1	id=up
11113	0	1000	1	id=up
55790	0	1000	1	id=up
1521	0	1000	1	id=up
120227	0	1000	1	id=dn
8529	0	1000	1	id=up
260293	0	1000	1	id=up
166614	0	1000	1	id=dn
123099	0	1000	1	id=dn
1608	0	1000	1	id=up
1718	0	1000	1	id=dn
1806	0	1000	1	id=dn
128853	0	1000	1	id=dn
1848	0	1000	1	id=up
55268	0	1000	1	id=dn
83401	0	1000	1	id=dn
79993	0	1000	1	id=up
339221	0	1000	1	id=up
1969	0	1000	1	id=dn
2043	0	1000	1	id=dn
2045	0	1000	1	id=up
2047	0	1000	1	id=up
2064	0	1000	1	id=dn
2109	0	1000	1	id=up
55224	0	1000	1	id=dn
2070	0	1000	1	id=dn
2162	0	1000	1	id=dn
158584	0	1000	1	id=up
8789	0	1000	1	id=dn
2260	0	1000	1	id=up
11328	0	1000	1	id=dn
2328	0	1000	1	id=up
2329	0	1000	1	id=dn
2352	0	1000	1	id=dn
2444	0	1000	1	id=dn
10841	0	1000	1	id=dn
2495	0	1000	1	id=up
2519	0	1000	1	id=up
11226	0	1000	1	id=dn
9615	0	1000	1	id=dn
8836	0	1000	1	id=up
2686	0	1000	1	id=dn
2744	0	1000	1	id=dn
23127	0	1000	1	id=up
92292	0	1000	1	id=dn
56261	0	1000	1	id=up
338328	0	1000	1	id=dn
2875	0	1000	1	id=up
2878	0	1000	1	id=dn
29841	0	1000	1	id=dn
2938	0	1000	1	id=up
2944	0	1000	1	id=up
2948	0	1000	1	id=up
2950	0	1000	1	id=dn
3055	0	1000	1	id=dn
10870	0	1000	1	id=up
23072	0	1000	1	id=up
27306	0	1000	1	id=dn
9953	0	1000	1	id=up
64711	0	1000	1	id=up
51171	0	1000	1	id=dn
3417	0	1000	1	id=up
3620	0	1000	1	id=up
3423	0	1000	1	id=dn
64135	0	1000	1	id=up
3656	0	1000	1	id=dn
337880	0	1000	1	id=up
3931	0	1000	1	id=dn
3938	0	1000	1	id=up
3948	0	1000	1	id=up
51557	0	1000	1	id=up
54947	0	1000	1	id=dn
79948	0	1000	1	id=up
9227	0	1000	1	id=up
9175	0	1000	1	id=dn
11184	0	1000	1	id=up
5602	0	1000	1	id=up
6300	0	1000	1	id=up
225689	0	1000	1	id=dn
55016	0	1000	1	id=up
196410	0	1000	1	id=dn
146664	0	1000	1	id=up
55586	0	1000	1	id=up
54456	0	1000	1	id=dn
4486	0	1000	1	id=up
10797	0	1000	1	id=up
10135	0	1000	1	id=up
9348	0	1000	1	id=up
54492	0	1000	1	id=dn
378884	0	1000	1	id=dn
4837	0	1000	1	id=up
4835	0	1000	1	id=up
84618	0	1000	1	id=up
4907	0	1000	1	id=up
56953	0	1000	1	id=dn
4915	0	1000	1	id=up
170685	0	1000	1	id=dn
4953	0	1000	1	id=up
55301	0	1000	1	id=up
26873	0	1000	1	id=dn
200931	0	1000	1	id=dn
5019	0	1000	1	id=dn
51702	0	1000	1	id=up
57144	0	1000	1	id=dn
64761	0	1000	1	id=dn
23178	0	1000	1	id=dn
5095	0	1000	1	id=up
5136	0	1000	1	id=up
5153	0	1000	1	id=dn
5138	0	1000	1	id=up
5139	0	1000	1	id=up
5165	0	1000	1	id=dn
54704	0	1000	1	id=dn
80055	0	1000	1	id=dn
5260	0	1000	1	id=dn
80235	0	1000	1	id=up
415116	0	1000	1	id=up
138429	0	1000	1	id=up
283748	0	1000	1	id=up
5322	0	1000	1	id=dn
151056	0	1000	1	id=dn
23228	0	1000	1	id=up
10769	0	1000	1	id=up
5444	0	1000	1	id=up
64840	0	1000	1	id=dn
8612	0	1000	1	id=up
152926	0	1000	1	id=dn
151742	0	1000	1	id=up
79660	0	1000	1	id=up
5522	0	1000	1	id=up
5523	0	1000	1	id=up
85441	0	1000	1	id=dn
5563	0	1000	1	id=dn
5588	0	1000	1	id=up
5590	0	1000	1	id=up
9200	0	1000	1	id=up
5778	0	1000	1	id=up
5788	0	1000	1	id=up
5789	0	1000	1	id=up
5794	0	1000	1	id=up
5797	0	1000	1	id=up
5803	0	1000	1	id=dn
5068	0	1000	1	id=dn
23179	0	1000	1	id=dn
6017	0	1000	1	id=up
79589	0	1000	1	id=dn
4919	0	1000	1	id=dn
6095	0	1000	1	id=up
79966	0	1000	1	id=dn
54414	0	1000	1	id=up
345274	0	1000	1	id=up
6558	0	1000	1	id=dn
6559	0	1000	1	id=dn
26266	0	1000	1	id=up
6567	0	1000	1	id=dn
220963	0	1000	1	id=dn
57030	0	1000	1	id=dn
6506	0	1000	1	id=dn
6512	0	1000	1	id=dn
6583	0	1000	1	id=dn
9963	0	1000	1	id=dn
83884	0	1000	1	id=dn
10861	0	1000	1	id=up
3177	0	1000	1	id=dn
10568	0	1000	1	id=dn
81539	0	1000	1	id=up
124935	0	1000	1	id=dn
6521	0	1000	1	id=dn
115584	0	1000	1	id=up
6540	0	1000	1	id=dn
55117	0	1000	1	id=up
6530	0	1000	1	id=up
11136	0	1000	1	id=dn
28234	0	1000	1	id=up
64750	0	1000	1	id=dn
6484	0	1000	1	id=up
6489	0	1000	1	id=dn
147323	0	1000	1	id=up
55351	0	1000	1	id=up
27347	0	1000	1	id=dn
6817	0	1000	1	id=up
6818	0	1000	1	id=up
6820	0	1000	1	id=dn
256126	0	1000	1	id=up
7053	0	1000	1	id=up
343641	0	1000	1	id=up
8277	0	1000	1	id=dn
7086	0	1000	1	id=up
7166	0	1000	1	id=up
11181	0	1000	1	id=dn
7272	0	1000	1	id=up
1890	0	1000	1	id=up
7298	0	1000	1	id=up
7318	0	1000	1	id=up
7371	0	1000	1	id=up
7352	0	1000	1	id=dn
54575	0	1000	1	id=dn
83844	0	1000	1	id=up
25862	0	1000	1	id=up
158880	0	1000	1	id=dn
8875	0	1000	1	id=up
7453	0	1000	1	id=up
7535	0	1000	1	id=dn
131540	0	1000	1	id=dn
29800	0	1000	1	id=dn
51201	0	1000	1	id=up
